participant_id,recording_identifier,scenario,progress_percent,ped_x,ped_z,veh_x,veh_z,mean_x,mean_z,deviation_m
PedNYC12,PedNYC12_scenario12,12,26.0,-4.033717788128201,49.828871069952875,20.234007211214326,58.41597428427644,25.06654373192686,58.282509185581844,4.834379190401799
PedNYC12,PedNYC12_scenario12,12,27.0,-4.024737495180339,50.04300795810555,19.675665673717848,58.40870254187381,24.24631941777884,58.28643462840655,4.572288824075136
PedNYC12,PedNYC12_scenario12,12,28.0,-3.980393335413489,50.22331704910942,19.137458824631597,58.40101520353519,23.459697760336443,58.29018492964262,4.323659649756681
PedNYC12,PedNYC12_scenario12,12,29.0,-3.918397147516519,50.39323914630379,18.617183096035088,58.392794216472204,22.69636539711844,58.294249814217046,4.080372439457887
PedNYC12,PedNYC12_scenario12,12,30.0,-3.833843161464788,50.59873449427219,18.114980287052113,58.3867338233904,21.94820042075727,58.29913889521508,3.8342208419553288
PedNYC12,PedNYC12_scenario12,12,31.0,-3.767793552621522,50.81183449815564,17.630733624355123,58.38336872258412,21.21257410263812,58.30566005200966,3.5826833308777104
PedNYC12,PedNYC12_scenario12,12,32.0,-3.7313465204205323,51.015526652236325,17.162287734013677,58.381747226230466,20.4896373961614,58.31532623139423,3.3280125484663654
PedNYC12,PedNYC12_scenario12,12,33.0,-3.713195941393268,51.1903005690775,16.706584965391077,58.38102332242088,19.778258904111915,58.32969461514236,3.0721027687900797
PedNYC12,PedNYC12_scenario12,12,34.0,-3.705155810080324,51.42871013099014,16.25676783993559,58.3812662198396,19.075671899909,58.34948501642774,2.8190832098795657
PedNYC12,PedNYC12_scenario12,12,35.0,-3.6912260754894386,51.663528753592445,15.811680763398616,58.38325729052759,18.38269116014392,58.37548218212464,2.5710221532462776
PedNYC12,PedNYC12_scenario12,12,36.0,-3.6542859148758056,51.86642446634569,15.369044921590145,58.38691553824044,17.701631218148336,58.40755736482897,2.332677627940896
