recording_identifier,pednyc_number,scenario_number,median_pedestrian_speed,peak_pedestrian_speed,median_positive_acceleration,median_deceleration_magnitude,low_motion_proportion,stop_start_count,recording_duration,head_rotation_event_count,median_absolute_head_rotation_rate,minimum_pedestrian_vehicle_distance,vehicle_speed_at_movement_onset,vehicle_deceleration_around_movement_onset,median_closing_speed
PedNYC22_scenario12,22,12,0.4322300555550403,1.565620546793402,0.0979854885146598,0.1144314113946959,0.4534410972113115,3.0,32.476807,2.0,34.30265121347738,11.14374224802199,5.95209585537895,0.1828779858476034,0.0820595393984658
PedNYC22_scenario15,22,15,0.4475863312036853,1.5132348632504156,0.1474603997778919,0.1329046966361073,0.3385206116748316,9.0,34.467529,1.0,28.084776183915828,6.938376956371892,4.447049446130755,1.1632006252269762,0.0037129896232559
PedNYC22_scenario16,22,16,0.0710005601747992,1.1675277550212697,0.0524646081728562,0.0709722767368147,0.6763805838965854,5.0,33.347412,1.0,22.45178354620916,7.568719854426149,4.483565531516452,0.5223650583545444,0.0077943664952581
PedNYC22_scenario21,22,21,0.0827630185093946,1.2501974805906972,0.0816758033628154,0.0532546060760211,0.5650736096774955,6.0,57.195129,1.0,14.667280843511028,2.544616275924536,3.2857178999636907,0.954930493448546,0.0037222611537709
PedNYC23_scenario3,23,3,0.1846617042537081,1.6758485196090358,0.0820726782272874,0.1041133033793109,0.4780224769278476,3.0,39.05249,3.0,14.03170031059792,2.328684839425201,5.127717724686267,0.324586369246194,0.0120030511815684
PedNYC23_scenario7,23,7,0.6262521454932599,1.5114081866386646,0.298844248802674,0.2138400465902605,0.2241991475246434,4.0,32.06427,1.0,27.009877384977976,4.933992073869316,0.2184217755930012,1.5802107683770406,0.0461893952401694
PedNYC23_scenario12,23,12,0.2558748042189176,1.374408444672019,0.1831995426098316,0.1424591294381769,0.3799784809642656,5.0,23.593994,0.0,35.175475062488495,14.283501567303189,1.454396912920176,2.0181235400692104,0.1472391534926013
PedNYC23_scenario15,23,15,0.0931902159957874,1.3128909939636293,0.0686569233189919,0.0558413522721497,0.5349378586942157,6.0,55.549927,1.0,8.441196439537427,7.61476344361821,0.0005135886444292,-5.140726443939183e-06,0.000193261078547
PedNYC23_scenario16,23,16,0.1663223869006742,2.035949248532142,0.1426417911029034,0.1400044484903222,0.4660067219367471,8.0,42.136963,4.0,20.047475468270672,9.01470198118167,3.555355697266405,-0.7694148578242274,0.0264964316411112
PedNYC23_scenario21,23,21,0.1134101944938703,1.6987479129153416,0.13734355023187,0.1068360586972372,0.5364731166886169,8.0,47.553833,1.0,13.774369077187956,5.852863541754364,4.689723808117956,-1.0151614623622454,0.0057765344376726
PedNYC24_scenario3,24,3,0.2834647374356003,1.4848237615661577,0.1051919073487586,0.09386305652128,0.4436788503713279,7.0,39.771729,0.0,9.906152780114702,5.798876548557282,5.77178090840408,-0.5082606360366693,0.0177495780987503
PedNYC24_scenario12,24,12,0.2618412888386843,1.6538643874363588,0.173076131141304,0.1297706941387989,0.4024109132014761,6.0,30.131653,1.0,20.78248319536643,12.848537931926224,5.903695190646648,0.9655235451955722,0.1367154114883945
PedNYC24_scenario15,24,15,0.1674532697494936,1.2867215056046548,0.1247576856124985,0.102189759321467,0.4606234188427704,12.0,46.814209,0.0,15.10812932328212,4.420770514153668,0.3677995696256909,1.0631573286100635,0.0237543015792895
PedNYC24_scenario16,24,16,0.1008933559612806,0.9561730099876014,0.1163873985927898,0.1105579745817172,0.6275519408905411,10.0,38.489136,0.0,16.129091246421382,6.971731181600345,2.6147189802814808,0.1956775437508276,0.0003263626451762
PedNYC24_scenario21,24,21,0.3711216154068211,1.2804636475834947,0.1221255829710861,0.1167435250892054,0.388247222029011,9.0,48.01886,0.0,12.760618521284592,5.049047315421699,6.261556377561561,-1.3155551239489418,0.0008971306507791
PedNYC25_scenario3,25,3,0.1237563859864587,2.2591437749029137,0.1233851753723331,0.1105336297732978,0.5417481249498612,10.0,52.192871,4.0,30.732753956922856,11.15075808161893,1.2618218038505418,0.5146411503465292,0.0060145151771919
PedNYC25_scenario7,25,7,0.2151478951497824,1.752207654711555,0.1128832886280903,0.1301471793000289,0.4332875827789547,5.0,36.983887,3.0,25.1571209840078,6.877372987618084,3.590825976767212,0.7343983205778233,0.0989926099831688
PedNYC25_scenario15,25,15,0.102664128571945,1.6695637179486462,0.0772560115142618,0.101307921962,0.6154093027930052,12.0,44.220612,0.0,25.73068889387917,2.612480114791286,4.695436219563806,0.6309919680675231,0.0334305905985201
PedNYC25_scenario16,25,16,0.1158651488795749,1.5265791807050475,0.1260292391486374,0.1245250447683534,0.5579710003531784,9.0,36.386719,2.0,25.208110357938004,8.363640688487607,5.284182819604862,0.1764188514118703,0.0060554291113703
PedNYC25_scenario21,25,21,0.1270595235314006,1.6085522486631172,0.1140271578796812,0.0953447155226258,0.5255998530214441,10.0,46.727905,1.0,27.1051900170188,6.446308363967052,3.9727976787623263,-0.0395174262247855,0.0036924920024251
PedNYC26_scenario3,26,3,0.4342245663070168,1.2199965635142171,0.1569472615501584,0.1357709978029442,0.3083189307920759,9.0,41.808594,0.0,26.37046089548933,3.81144220557514,0.0006413640089419,0.0010077305072849,0.0082341023749431
PedNYC26_scenario7,26,7,0.6123710725178202,1.462894334434651,0.1903314493702398,0.177178823809704,0.289237356139792,6.0,34.470703,3.0,30.51276864164352,5.762243029237494,2.729824483121408,1.3767994718995331,0.0530967454281565
PedNYC26_scenario12,26,12,0.2736471663827627,1.3616904601723077,0.2069234952748718,0.2110322768145372,0.3618059061055873,8.0,41.395264,1.0,25.2373730004428,11.13856802154323,4.415201202912021,0.8105377985437139,0.0593045730021364
PedNYC26_scenario15,26,15,0.2080393525762828,1.7870527747836316,0.1501488805166287,0.1454188198664486,0.4547567464067223,10.0,41.806885,0.0,27.159241591993112,3.23275575467774,5.326207873056732,0.9297594305775204,0.032004511243153
PedNYC26_scenario16,26,16,0.2530778858405066,1.3207907081553312,0.183737985540123,0.1750515795042077,0.3220361489976333,9.0,30.853027,1.0,36.97770051004958,8.344852477805022,4.1875228511521945,-0.8588817169715462,0.0434437793562517
PedNYC26_scenario21,26,21,0.6525003923604202,2.1596763340297644,0.181244132315298,0.2078879170127154,0.2800055558605179,8.0,30.05835,3.0,34.00552063777654,4.845179257987544,6.091170634191067,0.7280468944924514,0.0009956074117935
PedNYC27_scenario21,27,21,0.0288211615165826,1.3822320572826423,0.0252979683147575,0.0274204472365886,0.6595195415260275,2.0,69.144165,0.0,8.485149181382967,6.746257025402233,1.2092317373257149,-0.260489630992832,0.0142475637875325
PedNYC28_scenario3,28,3,0.0859271114552771,1.6017100980779633,0.0661978725210646,0.0662232670802527,0.5338033795024395,2.0,41.292114,1.0,8.421062086806018,6.333304877389345,5.130356297003549,0.2603911829018785,0.0128736083980178
PedNYC28_scenario7,28,7,0.2115805707562061,1.414335080616228,0.0647898556605455,0.0730015065916477,0.4414266241691446,1.0,37.896484,2.0,7.084855921951252,6.988240937625057,6.6431156427788505,-0.9828470958156436,0.0595474376880324
PedNYC28_scenario12,28,12,0.1469137372569106,1.399621711168776,0.1330048609792305,0.1134604784383695,0.4981885930811786,5.0,32.549561,1.0,15.456341388750603,13.146131574682656,4.167752892175498,-1.2741972644436124,0.0840702162852715
PedNYC28_scenario15,28,15,0.0179967346659528,1.939222747183908,0.022756537195943,0.0230724006801403,0.6001042600570375,3.0,45.428711,0.0,1.8746366077788807,2.6665792240673967,4.426686969263348,0.2176501247037482,0.0436829014176116
PedNYC28_scenario16,28,16,0.0687638012514617,1.665519043395527,0.0408530309884912,0.0567416131642569,0.5365536519762111,1.0,38.300537,1.0,4.308732884097008,7.376105211287653,5.420816579787477,0.0493026592950987,0.0476586558385218
PedNYC28_scenario21,28,21,0.0150766536138153,1.645482506907126,0.0185971194888342,0.0145901847675608,0.596223003980142,0.0,46.643311,0.0,2.084554114889511,6.459151001283509,4.216670869314127,0.3086719426795862,0.0075757335749524
PedNYC29_scenario3,29,3,0.6080095375576703,1.173016072006843,0.2195444219235495,0.2431878201376075,0.0755360112037894,3.0,48.633545,0.0,25.9455700675397,6.937753060921351,1.9961358182529303,1.194451757819981,0.045752878543115
PedNYC29_scenario7,29,7,0.6751465287336872,1.1715203268139232,0.1704721050905146,0.1818794679899638,0.1858497977201307,2.0,40.176514,0.0,18.255105823761166,6.69082193170922,0.0498564849363906,0.3285006268108962,0.1060456623566605
PedNYC29_scenario12,29,12,0.5227067250075031,1.3109821043247112,0.2060892972740398,0.2039784938076904,0.1753788193467378,5.0,37.303467,0.0,29.53618335784328,7.664646012193876,9.238785484682386e-05,0.00019712846095,0.0873292886768873
PedNYC29_scenario15,29,15,0.5683501027416488,1.2977607909744515,0.1736550752123099,0.1763487998011024,0.1899914738594117,2.0,53.555298,0.0,18.86925090683388,1.7036783877183728,1.0818117770234552,-0.0738906993336832,0.0367169507648191
PedNYC29_scenario21,29,21,0.2915912404472763,1.1065204963582365,0.1097571399913872,0.1221187013473565,0.3485576041305204,6.0,55.967957,0.0,15.222682044706088,7.043781198363464,3.261503669646374,0.1317841172824316,0.0057521012795713
PedNYC30_scenario3,30,3,0.0922604821551757,2.025603435069487,0.0846754667029479,0.0822946615844334,0.5797190291924342,14.0,64.641235,11.0,31.527813177426783,12.373834720023654,4.331433180142689,-0.8054825051944302,0.0011061758418534
PedNYC30_scenario12,30,12,0.2131318906398868,1.896892166612226,0.1391240034515986,0.1480689440249701,0.3536217783046686,6.0,45.281982,0.0,28.74911853702352,10.056346363688755,4.010266562978042,-0.7450159572966846,0.0768912424163367
PedNYC30_scenario15,30,15,0.0951172077395716,1.820768184984725,0.0933108509050997,0.0862448306758727,0.5838528029976355,9.0,55.691895,1.0,19.118332937664828,3.0449412672057026,0.2006998658846992,1.0723636457621346,0.0204318505935428
PedNYC30_scenario16,30,16,0.2302149222570881,1.7378651806218843,0.1949564820037803,0.1818289941796811,0.3286529310629333,6.0,33.888184,0.0,37.68933175996875,6.190733841478437,0.0501820485087519,0.1201518676373598,0.042541727464723
PedNYC30_scenario21,30,21,0.1555836344166637,2.1766698466333487,0.1569220448663548,0.135572620721975,0.4728649725461601,15.0,54.878662,1.0,21.84180255192277,4.024705833059646,4.32341581192661,0.5339963121789718,0.0019444776922127
PedNYC31_scenario3,31,3,0.1994884832525408,1.8273892732472925,0.1307238361842071,0.1339356073982856,0.3772278423293431,18.0,81.025146,14.0,21.27195370886077,8.720451007805268,0.8672708156470167,0.0775317950520945,0.0302029968112162
PedNYC31_scenario12,31,12,0.1308312102315386,1.2523140243098505,0.1103698694732997,0.1120820589703922,0.526329004496714,22.0,90.34375,10.0,21.983211817409742,7.341996489558174,1.2238798139337392,0.0487923530360671,0.0393049600076358
PedNYC31_scenario15,31,15,0.1284256567095195,1.6830702475923944,0.0995088622588158,0.0969316856708697,0.5232979611773525,36.0,119.1521,17.0,21.842191604579057,3.33938252974848,0.000475504562446,5.635188665738587e-05,0.0071952134258484
