recording_identifier,pednyc_number,scenario_number,median_pedestrian_speed,peak_pedestrian_speed,median_positive_acceleration,median_deceleration_magnitude,low_motion_proportion,stop_start_count,recording_duration,head_rotation_event_count,median_absolute_head_rotation_rate,minimum_pedestrian_vehicle_distance,vehicle_speed_at_movement_onset,vehicle_deceleration_around_movement_onset,median_closing_speed
PedNYC12_scenario3,12,3,1.7288912725449372,-0.48741592671875883,-0.3037506539910732,-0.32976138463502036,-0.7232597823399844,-0.6400312404429046,-0.27887448422473327,0.20671013635240465,-0.231015277385723,-0.4146434658132101,1.0660393894180784,-0.16107447266910987,-1.0606536922510352
PedNYC12_scenario7,12,7,0.8757506193920109,0.3041713413088665,0.6756210006675494,0.2729391018889186,-0.6229778462423559,0.044140085547786485,-0.5301443578134237,0.20671013635240465,0.8301373834191936,-0.5699145641201516,0.45638244152334473,0.0021950196368564264,2.2251126394991787
PedNYC12_scenario12,12,12,1.2971500143944212,0.17551165204875202,-0.216331017929173,0.09065670578803281,0.1256061057300081,0.044140085547786485,-0.6318026843760541,0.6456152203883324,0.7802697760844746,0.34433588226380774,0.8214057352530415,-0.2013510324709085,1.980173043565397
PedNYC12_scenario15,12,15,0.46829493303825737,-0.165032705175262,0.6368884997528844,0.47105821136847,-0.8139564433801534,-0.1839170231157772,0.074204088498962,0.20671013635240465,0.2203991398135235,-0.4473132555474027,-1.4524048965692347,-0.3744747101818847,-0.20735830131668073
PedNYC12_scenario16,12,16,-0.9410691856598233,-0.3378842474873695,-0.5907109429220393,-0.3414061266998376,0.9722314543207472,-0.1839170231157772,-1.108063111377019,-0.23219494768352306,-0.4139023777046752,-0.06567450637676094,0.9021998556992763,0.07458590853797481,0.2677188225066105
PedNYC12_scenario21,12,21,-0.7464974094808807,0.6358506380456757,-0.3911768059815379,-0.5234265613923396,0.47652078208152027,-0.4119741317793409,0.08734378708501289,0.6456152203883324,-0.2670111542124009,-0.46461099800165484,0.32524552259654244,0.3760774002566168,-0.8871822709482504
PedNYC13_scenario3,13,3,0.34445600860984277,-0.011922557005224961,-0.2759689817812524,-0.032082477487531076,-0.12830041951025958,-0.6400312404429046,-0.10835984071198729,-0.6711000317194508,-0.7179153118612452,-0.00551506577404832,0.4836775146065521,-0.7114986199506901,-0.23837293774756446
PedNYC13_scenario7,13,7,0.39912913583586784,-0.15812494370734728,-0.27412966787782184,0.0007811249530731055,-0.30023147248125176,-0.8680883491064683,-0.16797698347129847,-0.6711000317194508,-0.39529661700904534,-0.06807328537595533,0.33979576086552427,0.1629986056168975,1.5185033468797515
PedNYC13_scenario12,13,12,-1.022184841479086,0.30344605157733634,-0.6631235220725789,-1.2915817901863746,0.9144696925409583,-1.096145457770032,-0.9584563380834149,-0.23219494768352306,-0.43673492212030934,0.9090428581805903,2.7937258840445662,-1.2626011039923333,-1.017962336144166
PedNYC13_scenario15,13,15,-0.8458617619981429,-0.3558670251366376,-1.2731133678432203,-0.9280902757769085,0.610744271415694,-0.4119741317793409,0.5745444539406162,-0.23219494768352306,-1.2912509473501128,-0.220403893533721,-0.7384327468713184,0.2953694070230872,-1.042767439158178
PedNYC13_scenario16,13,16,-0.6632872643314489,-0.9017688014567069,-0.19198553103349736,0.1790423444508799,0.35703771768895015,0.7283114115384776,-0.5163185506803032,0.20671013635240465,-0.07015516528115766,-0.1486142670924937,-1.452242013057322,-0.3744317221000414,-0.33337791695246344
PedNYC13_scenario21,13,21,-0.22624535155071906,-0.06141638714203484,-0.09755513832896127,0.8345862253544069,-0.1033421658368283,0.2721971942113502,-0.14309813780533717,-0.23219494768352306,-0.20921366144611328,-0.05534153562484711,-1.4522160999076703,-0.2986330617418948,-0.31515659141461394
PedNYC15_scenario3,15,3,1.3939994403727372,0.9027680974065851,-0.5661094569993436,-0.18517578243260266,0.09333863312567822,-0.8680883491064683,-0.35261817926191447,-0.23219494768352306,-1.2170370956798382,-0.09624861814998135,1.6215989218222122,0.6089357775147429,-0.9262701769777868
PedNYC15_scenario12,15,12,-0.4321512632692703,1.0388156923336533,0.7080048013805634,1.183936531226873,-0.06719298443582018,0.9563685202020413,0.1176927911761357,0.20671013635240465,1.3249104175207511,0.16941250310746375,0.062010054529028615,1.9918213421986217,-0.08084379690097254
PedNYC15_scenario15,15,15,-0.7005796601698697,0.8343921695413307,-0.5946703204596326,-0.18878855348475523,0.4555688230604195,0.2721971942113502,0.2820981350843656,-0.23219494768352306,-0.880179517216728,-0.4865755013733637,0.5232727927502019,1.0032722090402038,-0.2990923485884967
PedNYC15_scenario16,15,16,0.8263653511464174,-0.1507794274565681,2.5269585163390715,2.2628807729257563,-1.661712972770105,-0.1839170231157772,-0.7803991202939813,-0.23219494768352306,-0.6595166186288259,0.04452221829008457,-0.6898111693107275,1.651936966657338,0.425543192069953
PedNYC16_scenario3,16,3,-0.7864765181178172,-0.39038600688182706,-0.7021766448786337,-0.635930308962188,0.5852188448040407,1.4124827375291686,1.5007860647618143,-0.23219494768352306,-0.3912555715484766,-0.4185756931425672,1.6881101749169605,1.0722248557189258,-1.0331597933927745
PedNYC16_scenario12,16,12,-0.7913502743092591,-0.7862670044210525,0.005742947264990183,-0.11554907632575376,0.6734997643793597,1.184425628865605,-0.6707140705887698,-0.23219494768352306,-0.44075766785379583,0.5987573996841185,0.34039507252171786,0.6088137436505169,0.526973420626228
PedNYC16_scenario15,16,15,-0.9356223921850304,1.2259044371885375,-0.9262144245937952,-0.5082239334186016,1.0606820558603833,0.5002543028749139,0.06979600854964908,-0.23219494768352306,-0.46082970076240487,-0.45500578589699,-0.2648218662426295,0.1017883334505955,-0.7195739641174069
PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_07_34_decoded,16,16,-1.2180745503123698,-3.2178937543848822,-1.6480981249480853,-1.7110926043254817,3.2038949244453057,0.7283114115384776,0.04704131983538503,-0.23219494768352306,-0.7786724213697183,6.139572381958755,-1.4523906226039642,-0.3743842711978197,-1.084314762353511
PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_08_25_decoded,16,16,-1.0714287282896142,-0.10762247813809421,-1.001188241718707,-1.246098222441686,1.151518745998875,-0.6400312404429046,-0.4950488777383818,-0.23219494768352306,-0.7644905518678352,-0.006381857829865119,0.21246585491811573,-0.5288122709753545,-0.15533766594618548
PedNYC16_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_14_17_39_35_decoded,16,21,-0.6103681397712982,3.32633315957238,0.22611583408383928,0.356387159149132,0.31530975013122275,-0.1839170231157772,-0.20041257061994738,0.20671013635240465,-0.9250355695718931,-0.34488474090749494,0.3921557248956153,0.5157147227179493,-0.3572104279186624
PedNYC16_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_14_17_40_50_decoded,16,21,-0.6813855558225159,0.8074399394629515,-0.018798934643748128,-0.6453309873339558,0.42103962604437867,-0.4119741317793409,0.08557912298555072,-0.6711000317194508,-0.8127575840850431,-0.1154157051678271,-1.2910845281219463,0.45889808487761596,-0.7509099361491559
PedNYC17_scenario3,17,3,1.3227023305656131,0.9345302274495167,1.8436680857811572,1.0059615082215947,-0.642927290213602,-0.8680883491064683,-0.15172635123741582,1.08452030442426,-0.36588743024073844,-0.26115260594140044,-1.4195086922421112,0.9597653403027175,-0.8498765360709751
PedNYC17_scenario7,17,7,1.4513588377498496,3.05211993767723,2.805746342209317,3.7186097884687013,-2.0605337734556772,-0.8680883491064683,-0.6168208640316534,3.2790457246038986,2.249536619898784,-0.18448455223419089,-1.4522111411369991,-0.3742935814816664,0.4461681518350937
PedNYC17_scenario15,17,15,-0.1825523367798071,2.7656247393568427,2.2050524805863128,1.3991267743492686,-0.46092327274620293,-0.4119741317793409,-0.58723319327163,-0.23219494768352306,-0.5489816539893888,-0.5446312560973864,-0.42236645505156123,0.9803885435596342,-0.1899436138186946
PedNYC17_scenario16,17,16,1.7080527531418999,0.847837837903322,3.031216125869797,2.1486989908336867,-1.65552394800806,-0.6400312404429046,-1.229008010024389,0.20671013635240465,0.6573843564457614,-0.028091038818546722,-1.2323335783711817,0.8641031054836257,0.3590646990136379
PedNYC17_scenario21,17,21,-0.7684360552666538,2.938501234142226,1.0751348481094354,0.18426605962585826,0.5366195566697279,1.184425628865605,0.8468114357471084,0.6456152203883324,-0.05519911782355177,-0.2483962336123926,0.32188454265301436,0.7489906059369738,-0.8505321292565131
